model_short,condition,item_id,family,correct,finish_reason,wall_ms,output_tokens,output_sha256
26b,n6,mmlu_pro-005,mmlu_pro,False,stop,169.178551,5,75a8382d1f0eeb8ade3ff32fd5d253d6d61f5569a8c8c7a7f2fa4e891b73e012
26b,n6,mbpp-007,mbpp,False,length,2062.544418,512,15896e7203ca1d061aa7c130d3574e5cf5d25f678beb9e792829534d8c27fc51
26b,n6,mbpp-006,mbpp,True,stop,797.210013,211,7d0eb15783358a270f5dedc23dcf7594033f3d9fde506b61561b2d4d6f78792e
26b,n6,gsm8k-033,gsm8k,True,stop,743.278978,236,625fa8802b25304e76cac2a41d6954d5301b51205cdcc46dceca5a60140baecc
26b,n6,gsm8k-058,gsm8k,True,stop,987.918509,289,2fa2dad5e979df61118068c00ce2edca264878b6e7899b07855c6b9097ec1293
26b,n6,mmlu_pro-007,mmlu_pro,False,stop,209.912575,5,75a8382d1f0eeb8ade3ff32fd5d253d6d61f5569a8c8c7a7f2fa4e891b73e012
26b,n6,ifeval-038,ifeval,True,stop,199.206717,22,b8f92532cafbc136992d57c88773e682c2d8d27746d52b7e1e19774fd5ba3c4c
26b,n6,ifeval-031,ifeval,True,stop,710.295527,109,7b7e28ed5263a57595f51068d7949e7fb93d658b5b4d71e88704cf7e2a09119b
26b,n6,mmlu_pro-056,mmlu_pro,True,stop,132.964917,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
26b,n6,mmlu_pro-045,mmlu_pro,True,stop,274.45649,5,75a8382d1f0eeb8ade3ff32fd5d253d6d61f5569a8c8c7a7f2fa4e891b73e012
26b,n6,ifeval-007,ifeval,False,stop,424.818791,49,3b7ffc4d9db3911ad7200acb2eaa4ff12d3552a7eac7eace0e5580e43d15d24e
26b,n6,mmlu_pro-030,mmlu_pro,True,stop,120.776504,5,7f12398eab61eabfade2a1506d641f27c6035a371dd16cf1e5bbce8ac82b36d3
26b,n6,ifeval-017,ifeval,True,stop,2641.511298,508,368e82b49a990d446aa63dbf2108dcbf001afad67c5901f598ac867275746e23
26b,n6,mmlu_pro-054,mmlu_pro,False,stop,148.296249,5,e7e621df907fc16c9b06df06caf0acd9c4800660de102246b77df7a00426983a
26b,n6,gsm8k-059,gsm8k,True,stop,746.588457,226,175bf8a941d4213d15ee5d3924735f70fb044341913435c91a02c91db416ec87
26b,n6,ifeval-003,ifeval,True,stop,2585.846578,486,4591219e9c0e40b8c303e3ed43c91746a6f48661cbc337f5f47cf991b71a951f
26b,n6,mbpp-024,mbpp,True,stop,958.252189,241,8b372cc1f46b6444ca4301a807d9f74b6c72f8291a9f9f226d05763f3942b7ce
26b,n6,gsm8k-038,gsm8k,True,stop,1466.087672,428,559ea28ec9cf47fe4692b88d494c197fcd0c889aa18a803c67a4f9c2385b5a32
26b,n6,gsm8k-021,gsm8k,True,stop,594.640618,159,94eff9f3f2f258813ac8054a8929fc5715d9cf1ce187a253c379f51c2626701a
26b,n6,mbpp-008,mbpp,True,stop,244.066322,37,b9c3891975dc17ad1c5ddeedb3e45f00247bb080fa933dfed4ebc7e6ea84f63b
26b,n6,mmlu_pro-057,mmlu_pro,True,stop,238.143819,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
26b,n6,mbpp-033,mbpp,False,length,2137.455805,512,f82ac33fe44e25723391b1cd458bac5160d24f4f516bb072065b62837092e683
26b,n6,ifeval-021,ifeval,True,stop,937.60041,164,598675aec71d9e3dcfaef4610e37365f1320515599ceb11ed67beb36d393c271
26b,off_b,ifeval-011,ifeval,True,stop,392.879014,62,a8d3947f2034dd9bc2e319bd2ca5a35ed0a852acc7cd07fd55ce4d013ef3d294
26b,off_b,gsm8k-008,gsm8k,True,stop,1234.060803,200,96a8ecaedc11db6b14664bf5cdcdf00ba6384421d47eba4813388d818e5d0592
26b,off_b,mmlu_pro-035,mmlu_pro,True,stop,157.577901,5,7f12398eab61eabfade2a1506d641f27c6035a371dd16cf1e5bbce8ac82b36d3
26b,off_b,ifeval-025,ifeval,True,stop,3004.719433,509,34b8bd7f2e6eaf43ec2dd59805b74171b1b8894a5480aeecb8608c915fb6ad77
26b,off_b,gsm8k-055,gsm8k,True,stop,1037.01967,161,567114c50963387e618870f30d22c94c3b6eb56fa6452f8d99c3329912132cfa
26b,off_b,ifeval-027,ifeval,False,stop,3938.822457,680,cc2f96dc57849ca1f2305be3088b037214a0730fc224a5d8ed1dab6221740f71
26b,off_b,ifeval-031,ifeval,True,stop,647.276878,91,ce500f47f1dc446bbbfe222f85efb7133063d0df04dcb58953dae68f1924ab38
26b,off_b,gsm8k-049,gsm8k,True,stop,948.622946,155,a921334228865af0f481d9614e18b40bde5bb1eb113e6dcf49e733cb3c12637e
26b,off_b,gsm8k-046,gsm8k,True,stop,619.182526,95,86d30290de25e4720e2188dd8eab4baf1ecfe58d9e5c7261782243773e39579c
26b,off_b,gsm8k-040,gsm8k,True,stop,1184.704734,193,27763bc156a765d2fc8eae5acdabe99a32b5a8e2889ecf5e6aa7b8bb64b641ca
26b,off_b,gsm8k-000,gsm8k,True,stop,472.577637,67,f99f1f07bc6c8b927a875540c87d76c49387ced4c7cc4bfff6f52bb57b884322
26b,off_b,mmlu_pro-019,mmlu_pro,False,stop,170.244713,5,2b811e58a6e1fde6992eb1ffe81c5357d5db8e2e33099f28d9e9b0d6f756ed0b
26b,off_b,ifeval-037,ifeval,True,stop,3123.222958,535,14c56c570e1a1437528bbd86af58547e7793a61008275b50dc85b3bf2ef52f40
26b,off_b,gsm8k-024,gsm8k,True,stop,1032.294788,156,46f6a717bc53fb781c9ceae9df1cecad80c20f36911a9613f407588436725083
26b,off_b,mmlu_pro-039,mmlu_pro,True,stop,136.180481,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
26b,off_b,mbpp-013,mbpp,True,stop,764.273293,119,ba87158c7b788cf7dab68009d329d431cf9b41debd6418b4d344e78a2818f0b1
26b,off_b,mbpp-034,mbpp,True,stop,492.203972,69,4d4c443c56995d741be7f465d8ba1d11626bf410877b275614a2576d65d752cb
26b,off_b,mmlu_pro-042,mmlu_pro,False,stop,181.136889,5,e7e621df907fc16c9b06df06caf0acd9c4800660de102246b77df7a00426983a
26b,off_b,mmlu_pro-025,mmlu_pro,True,stop,192.086463,5,e7e621df907fc16c9b06df06caf0acd9c4800660de102246b77df7a00426983a
26b,off_b,mmlu_pro-048,mmlu_pro,True,stop,188.68289,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
26b,off_b,ifeval-015,ifeval,True,stop,697.527366,111,0c8c041b7da93fbb055acdc8bafebd28f2cb930d6f92bc8e58273575fb885009
26b,off_b,ifeval-036,ifeval,True,stop,1064.291901,178,5baa661497e0d749f1fb2c03f6307d447f83c29c4d9ec01d6cd7b127c9e6e192
26b,off_b,mbpp-005,mbpp,False,stop,442.320971,54,4cedae0362c3d366f4e00ef222e2edbd10df886eb058c5b86e6a791e1f81f2a3
26b,off_b,mmlu_pro-044,mmlu_pro,True,stop,207.640271,5,e7e621df907fc16c9b06df06caf0acd9c4800660de102246b77df7a00426983a
26b,off_b,gsm8k-028,gsm8k,True,stop,659.489493,99,008a3b202ae22512601adf88c7e06f9b9b30c552d06b84cd028fa3d8cd0ecc36
26b,off_b,gsm8k-035,gsm8k,False,stop,2242.260543,378,ddff3c94538438170fcf5775767bddb9c324f2b3727f3c842e00f67f6f70560f
26b,off_b,gsm8k-002,gsm8k,True,stop,2358.728496,391,f2d87fc42306da0b31aa98ab1bb7d76ec991abd76d688b0a368484ff8f546611
26b,off_b,mmlu_pro-057,mmlu_pro,True,stop,231.865695,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
26b,off_b,mbpp-002,mbpp,True,stop,720.644147,101,74f0513651bafe66efa36352ec55fd56ef645ae0a59e5c37f56488fe1822e5e2
26b,off_b,mbpp-027,mbpp,True,stop,436.604584,53,c6bea878f01a3eb77a45734df8c801301f79b77d427d70565de7fe514e396189
26b,off_b,ifeval-024,ifeval,True,stop,1206.104761,193,febcfbd89fb2b506504593c867f944f0a0634204d2d8dc97394a6c073f421cc5
26b,off_b,mbpp-038,mbpp,True,stop,430.211796,58,3d96f137f89b31b2626ee0667d02d2eef0b076b9d3191d5b47e56ea615174d56
26b,off_b,gsm8k-043,gsm8k,True,stop,989.118108,158,cfa23b4e494d42ea6065b447af9967ac5033b64a76134f85dab7f29f32550ca8
26b,off_b,gsm8k-053,gsm8k,True,stop,1261.568134,203,d79d11116ef2b5be907539eff55d1b9b74fcfda0fcf9835815ffb2d5acaa2f7c
26b,off_b,ifeval-012,ifeval,True,stop,2461.929384,417,3d22577f5d603b472d42bdab18c627190028561fb91200220d49656a06942792
26b,off_b,gsm8k-051,gsm8k,True,stop,1425.090341,231,904025a261b60d447f2a14904d29a3b8062b6cbdca49b226bb64b109bac606ad
26b,off_b,gsm8k-011,gsm8k,True,stop,487.444516,70,e0941ac82f6979eb5b5473ac676b7085543b67e91b9984f8ec72a8e667d46fbe
26b,off_b,mmlu_pro-021,mmlu_pro,True,stop,172.133193,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
26b,off_b,mbpp-014,mbpp,False,stop,916.147096,136,612c13e00cee419c9959f681d06d9bc66a97cb8e7fce0f79b678e4b625faf2e3
26b,off_b,gsm8k-021,gsm8k,True,stop,1035.181491,159,4815274e312d9059665bae7673f7df2578dc9639d9fc2937bd418ddd2a3d62be
26b,off_b,mbpp-031,mbpp,True,stop,375.766284,48,870c3c71e6b349c79985bda672e838646e0fd8580f454a70fb1f3b44e79eee38
26b,off_b,mbpp-018,mbpp,True,stop,1696.141304,280,d856204749b16006a815d2aa21610d0b500d00cda76ea59661bb7b58918512f3
26b,off_b,mbpp-021,mbpp,True,stop,639.566846,89,14be9e691965c61ccaff5d840a91799834301276f3da67a929d47e25123d2681
26b,off_b,gsm8k-038,gsm8k,False,stop,1780.658631,296,398bb1531e3285066ca0c6bc22c1ad7771f9848f3325bf63eade62cb34f12876
26b,off_b,gsm8k-020,gsm8k,True,stop,1130.800907,179,a00cfa8d5f083ab46eed787b62fc629c95cc50f026fafccb4485cdd0b7c8007a
26b,off_b,mbpp-020,mbpp,True,stop,341.929277,39,b9fbb54da04dac4530d79e61d7c731421a6d495890c45f2ae532364223540357
26b,off_b,mmlu_pro-013,mmlu_pro,True,stop,142.112209,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
26b,off_b,mmlu_pro-038,mmlu_pro,True,stop,131.242439,5,7f12398eab61eabfade2a1506d641f27c6035a371dd16cf1e5bbce8ac82b36d3
26b,off_b,gsm8k-015,gsm8k,True,stop,765.739993,121,0c34b6241bb6001e6107e95e7cfbf2b2db323537e536062320106a6736825bfc
26b,off_b,mmlu_pro-055,mmlu_pro,True,stop,136.929159,5,75a8382d1f0eeb8ade3ff32fd5d253d6d61f5569a8c8c7a7f2fa4e891b73e012
26b,off_b,mbpp-024,mbpp,True,stop,1531.553515,249,95271c56f0e19b14ed5a019207e76ba08665ee2d1a5b6cc8fd225b040c27f8c1
26b,off_b,mmlu_pro-034,mmlu_pro,False,stop,185.950474,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
26b,off_b,mmlu_pro-010,mmlu_pro,True,stop,170.670947,5,79c14ef69b8803008a7947090ee9d8b4065c49bc1b60dd0d647e9b27f2aac0bd
26b,off_b,mmlu_pro-040,mmlu_pro,True,stop,190.032397,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
26b,off_b,mmlu_pro-007,mmlu_pro,False,stop,168.168377,5,75a8382d1f0eeb8ade3ff32fd5d253d6d61f5569a8c8c7a7f2fa4e891b73e012
26b,off_b,ifeval-023,ifeval,True,stop,1398.957286,227,61bda213966eb427e8a56ac4562e7e8fff1c5ca7576d73feab64421e4a456b3c
26b,off_b,mbpp-009,mbpp,True,stop,366.896101,48,0ae66bb5151f35bb386de184770b12519a1f1a5c534e77bc5240a5d57c8760c0
26b,off_b,ifeval-009,ifeval,True,stop,2439.054357,418,804a4f7a47271fae84740eb9cdb89c76e522624f9a15d15040266182270230d0
26b,off_b,gsm8k-054,gsm8k,True,stop,1534.207748,250,89b8275c1eac1fadf017ab38c5ee707a4452e5d0bbc14f6ab1d3ac02fc07acd3
26b,off_b,mmlu_pro-032,mmlu_pro,True,stop,176.007143,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
26b,off_b,gsm8k-003,gsm8k,True,stop,1627.591956,265,81ef520c5a83a9cbc12620a189ad5dc5686569fbf327b9084be6a37f7210a3d3
26b,off_b,gsm8k-023,gsm8k,True,stop,2063.249383,342,6db9236089135f8aae64301261fc788894abadbb7a49efe33ef5e2227301348f
26b,off_b,mmlu_pro-029,mmlu_pro,True,stop,178.818089,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
26b,off_b,gsm8k-001,gsm8k,True,stop,1303.014109,211,8b34441fcc4effc237cc22cd0048fd238535f54b8773e47e5800924aa48f493b
26b,off_b,mbpp-008,mbpp,True,stop,335.998075,37,b9c3891975dc17ad1c5ddeedb3e45f00247bb080fa933dfed4ebc7e6ea84f63b
26b,off_b,mmlu_pro-017,mmlu_pro,False,stop,185.697876,5,75a8382d1f0eeb8ade3ff32fd5d253d6d61f5569a8c8c7a7f2fa4e891b73e012
26b,off_b,mbpp-011,mbpp,True,stop,434.394508,54,6b02601a9416085c3183af8cf8867cfdfc5578b9bb1b9a4d8e7c27d331e2bd58
26b,off_b,mmlu_pro-018,mmlu_pro,False,stop,190.696675,5,2b811e58a6e1fde6992eb1ffe81c5357d5db8e2e33099f28d9e9b0d6f756ed0b
26b,off_b,gsm8k-037,gsm8k,False,stop,1578.95435,257,d716e7c58249ec7e0d7b29d5962d3e018ce39402a7d54ebfe84bb4b90e0cbc51
26b,off_b,gsm8k-057,gsm8k,True,stop,1272.628247,204,4f91c53b4d9312f33eb5750ec094843055e4ec241185b275727917301dea850f
26b,off_b,mbpp-029,mbpp,True,stop,946.846964,148,6f1a6b5922a15bf2461f3f9469766c3d65890c45923def42294824352d435ff3
26b,off_b,mmlu_pro-016,mmlu_pro,True,stop,139.482255,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
26b,off_b,ifeval-004,ifeval,True,stop,3033.128745,522,3a0cbeb6e84a7dead91abb773e7fde95e8969f03459351481819f4f327393720
26b,off_b,gsm8k-047,gsm8k,True,stop,612.723782,89,6769150415ae1694bc3ecb3dc6de73a2b636f20fff6772260fe8d4886f1514c2
26b,off_b,gsm8k-059,gsm8k,True,stop,1366.464018,226,175bf8a941d4213d15ee5d3924735f70fb044341913435c91a02c91db416ec87
26b,off_b,ifeval-005,ifeval,True,stop,2015.707152,341,b5a3c676aab5214dc58ed27877a7813e68116542bbf6169fc8e87d688463000e
26b,off_b,mmlu_pro-000,mmlu_pro,False,stop,192.557599,5,2b811e58a6e1fde6992eb1ffe81c5357d5db8e2e33099f28d9e9b0d6f756ed0b
26b,off_b,gsm8k-052,gsm8k,True,stop,1307.124937,210,b2ee88edadbf6bd31f3a0bf9d3a8620bcd3fa19ef4aa75a5521f36b52ab35657
26b,off_b,gsm8k-042,gsm8k,True,stop,1006.077838,161,256327bb7257d4e57a4ff800abbd46f431314fff4af17b423a3f6d4f041efcdd
26b,off_b,mmlu_pro-031,mmlu_pro,True,stop,128.377287,5,2b811e58a6e1fde6992eb1ffe81c5357d5db8e2e33099f28d9e9b0d6f756ed0b
26b,off_b,mbpp-016,mbpp,True,stop,2156.638774,362,8b60ed18501d6ed55cb0dc2385b5be7a2757fe92a85ae9d60a7ead5adfae3f58
26b,off_b,ifeval-006,ifeval,True,stop,622.034971,90,b927bf3f8943f8a7a265c80215ac4f1c8f4ad1e204bb9d92b1be9beaf6bd7fab
26b,off_b,mmlu_pro-003,mmlu_pro,True,stop,167.209621,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
26b,off_b,gsm8k-009,gsm8k,False,length,3044.975183,512,a59e399cf6103f0806a0f0230aae5386eb1cf5e0589d8c342b81cc85f837c700
26b,off_b,mmlu_pro-037,mmlu_pro,True,stop,209.579429,5,383107968fb4dbad920fba520520a41a0449a7214bbf4a8288643187983af7c9
26b,off_b,ifeval-010,ifeval,True,stop,2077.536091,349,7147fc70dc412c0b8493e76b855580f6614e6ffc19fa5edbd2ea79589103594b
26b,off_b,ifeval-020,ifeval,True,stop,1945.694617,326,479305446a1f16f9cfc5c1d002dced908bd5b69f2c67e0c834bcb4eeacae23aa
26b,off_b,mmlu_pro-026,mmlu_pro,False,stop,153.760036,5,44bbaa39dea1d8838a3788f80b48ef0ed54d451655d0bf526734658ec6af622f
26b,off_b,mbpp-007,mbpp,False,length,3016.668574,512,5ca9dc82575df50fd6d3e5cbfaae20cfb2086159a949f907fce2c253d8bb7b1f
26b,off_b,mmlu_pro-028,mmlu_pro,True,stop,193.11971,5,2b811e58a6e1fde6992eb1ffe81c5357d5db8e2e33099f28d9e9b0d6f756ed0b
26b,off_b,mmlu_pro-043,mmlu_pro,True,stop,138.70239,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
26b,off_b,gsm8k-039,gsm8k,True,stop,2430.708416,413,dc07bb5a2a12676ba0696b32192583e2bfc99c7b795c175fdb4c9d14065314eb
26b,off_b,mmlu_pro-027,mmlu_pro,False,stop,160.55803,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
26b,off_b,ifeval-018,ifeval,False,stop,3205.51854,549,d9f0174c3c7320394904f076cfb4b4c8c2a316456df063e4ce7e0232c064df81
26b,off_b,ifeval-016,ifeval,False,stop,132.341021,3,756323b169728673341620db9f90fdab034169535fd52280c13cc5af618f5593
26b,off_b,ifeval-039,ifeval,True,stop,311.325939,47,f1a9396ae22af757a401640d8a107e4ab714a7fc29cf7a8f48f3fa975423dc2d
26b,off_b,ifeval-033,ifeval,True,stop,198.528749,26,4569db9645b782aab0f20f3e2d379ae623926452c611a07c4d66c6083a2ee180
26b,off_b,ifeval-014,ifeval,True,stop,2287.689671,394,4f7529df94945891dff37c92950a2795cab2d8bd02ef5cd7c8c872decf0b8302
26b,off_b,gsm8k-012,gsm8k,True,stop,618.853182,91,2223b738487bf9f40b3bbf4bf306cb2a64dd364748f07af2d562b2f1eae2a1b4
26b,off_b,ifeval-002,ifeval,True,stop,986.937164,166,8e77a96a9edf3f7f573ae9468a065fe2c8167de2648d2b064f7af9692129061e
26b,off_b,gsm8k-018,gsm8k,True,stop,532.75028,79,96ae1629157a0c0caf49b2f979d2dc56a842eef96769c2fd728e8dab2b52b752
26b,off_b,mbpp-030,mbpp,True,stop,754.950896,114,41dd0452b8460de3285cbea232b939d0c6ae050c78c11387cbb2b00d0fffa4fe
26b,off_b,mbpp-025,mbpp,True,stop,595.537626,80,e287984195e830c9e160f5c11fe7fb397db0946398638f77be47852ea0915cef
26b,off_b,gsm8k-033,gsm8k,True,stop,1308.635115,210,b9816608863f569cc550e1e62781efcf893e4efd03c43847ee076a03f5151398
26b,off_b,mmlu_pro-049,mmlu_pro,False,stop,184.956105,5,44bbaa39dea1d8838a3788f80b48ef0ed54d451655d0bf526734658ec6af622f
26b,off_b,mbpp-015,mbpp,True,stop,514.801406,72,aeb5e99e6c9fda6f10b362490a5eae3fcd336e45eb5d85798fe1355edf018a1a
26b,off_b,ifeval-008,ifeval,False,stop,1016.419179,168,4019026215d9400abfc6687627d44ae78dd2cce7d063113f06562f1e211bc6cb
26b,off_b,gsm8k-006,gsm8k,True,stop,925.362462,148,a6289379bd2c55ce8003d9dc822ad46219637c542f5b66b7f4caf667132f4525
26b,off_b,mbpp-037,mbpp,True,stop,367.670271,45,b0d87a4f246ab0c8abbec4db556c2753bbc57afbbd24e7a4946f2e333bf0144d
26b,off_b,mmlu_pro-036,mmlu_pro,True,stop,137.912323,5,79c14ef69b8803008a7947090ee9d8b4065c49bc1b60dd0d647e9b27f2aac0bd
26b,off_b,ifeval-028,ifeval,True,stop,2901.620557,500,193e627d540428732b7967b19ca33aa6f48e40e301bd325682c84411cfe48380
26b,off_b,mbpp-035,mbpp,True,stop,801.407939,119,9c77efdfc509033b1fa892a1b8be4e0b80a24bfa73527d2e982b4ebece38a82e
26b,off_b,mmlu_pro-014,mmlu_pro,True,stop,148.526395,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
26b,off_b,mmlu_pro-058,mmlu_pro,True,stop,176.549437,5,383107968fb4dbad920fba520520a41a0449a7214bbf4a8288643187983af7c9
26b,off_b,gsm8k-004,gsm8k,True,stop,819.368435,127,403acf20e2ab7f1066d703466eeec538c82750e216ccaab213fbb344599ebda7
26b,off_b,ifeval-021,ifeval,True,stop,989.015389,161,0b542fce93c8f8a9d078b7f3055fc443fd3ace5e844601abf276a307f967f0ca
26b,off_b,ifeval-034,ifeval,True,stop,1521.799555,254,1aa3b92cbfb073d00deab02f02feaa8c98f1f4a5c89be22968a521f4aaccdf05
26b,off_b,mmlu_pro-041,mmlu_pro,True,stop,156.623331,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
26b,off_b,gsm8k-048,gsm8k,True,stop,1135.350905,179,84afabaec69303f8b34493301a67cc7e8cb3dabbd686b046147dab5ee26ab793
26b,off_b,gsm8k-013,gsm8k,True,stop,934.910457,146,3b6de6d89d518338f391a52af3c9f0a612bd0f89fef853ddd76b7265940acf98
26b,off_b,ifeval-032,ifeval,True,stop,177.518438,17,072670cc6bc912bb9c592e628810efc6f97d812d3e1084a7fa11ecea3be4c928
26b,off_b,mbpp-026,mbpp,True,stop,462.322681,70,11929beb76245890f5cfbd5e0319688f45048d8ffad43557e4a3ea51f7cf4dd7
26b,off_b,mmlu_pro-045,mmlu_pro,True,stop,221.798203,5,75a8382d1f0eeb8ade3ff32fd5d253d6d61f5569a8c8c7a7f2fa4e891b73e012
26b,off_b,mmlu_pro-015,mmlu_pro,True,stop,207.088392,5,2b811e58a6e1fde6992eb1ffe81c5357d5db8e2e33099f28d9e9b0d6f756ed0b
26b,off_b,mmlu_pro-023,mmlu_pro,False,stop,179.114071,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
26b,off_b,mmlu_pro-053,mmlu_pro,False,stop,164.889906,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
26b,off_b,mmlu_pro-022,mmlu_pro,True,stop,199.403588,5,75a8382d1f0eeb8ade3ff32fd5d253d6d61f5569a8c8c7a7f2fa4e891b73e012
26b,off_b,ifeval-019,ifeval,True,stop,2641.630028,443,743e67289ddc699316966bef71804900a159670af3b656c0823e5ff25c89064d
26b,off_b,gsm8k-044,gsm8k,True,stop,1565.058745,251,682e335c7fc8ceb5144362f2d6a6b5d8dfc5f1e7451b5930102bda3e23562b7c
26b,off_b,ifeval-001,ifeval,True,stop,1209.038121,199,996c9441b85949ca1d95d229a04e1ff925391aa24a91c3576ae178b3ee028ffb
26b,off_b,mmlu_pro-030,mmlu_pro,True,stop,147.686026,5,7f12398eab61eabfade2a1506d641f27c6035a371dd16cf1e5bbce8ac82b36d3
26b,off_b,mbpp-004,mbpp,False,stop,397.873672,53,573070133826250b34f2703a3408676b7e98ebe023e96a87ed7811d99a494207
26b,off_b,gsm8k-045,gsm8k,True,stop,1132.552563,184,b3a13802a5fa6ccfd877dc69300a6ea7f4b2a25e8cd61a3e3e769927dc731060
26b,off_b,mbpp-033,mbpp,False,stop,1805.907989,292,f210df911bbe0af07687b7dabf4e5d0499b5ed1d1014572ac8e49bed7a8e1cf5
26b,off_b,gsm8k-030,gsm8k,True,stop,1809.924832,295,0515917676e403ef2626adbc85484b3b3bc3c1be88d2d3ab37fbefc7c74a47a0
26b,off_b,gsm8k-056,gsm8k,True,stop,1273.100624,205,5b2a610af929d8f9fda2dabd03d16d24b18309c25bd5efd2060d9e29612595bd
26b,off_b,mmlu_pro-012,mmlu_pro,False,stop,208.413898,5,e192490fee64ad593d0794e211855b9bb10e590dbd903c73641084fcd6da0256
26b,off_b,mmlu_pro-024,mmlu_pro,False,stop,213.648231,5,79c14ef69b8803008a7947090ee9d8b4065c49bc1b60dd0d647e9b27f2aac0bd
26b,off_b,gsm8k-036,gsm8k,True,stop,1031.16297,164,d0f71858e208dcf7fbff2d3240ed28757732f0a532ab0ebb2a615b8ede804033
26b,off_b,mbpp-003,mbpp,True,stop,243.342245,26,2369d5861c9378ec1edd7526f1a7312ee1942a946ef1ad07c6d3816877ac5930
26b,off_b,ifeval-003,ifeval,True,stop,3414.827105,585,3a9db764aa636c5481cf4e853fc2f7c3f69690c2a08d30d13544161eac27d87f
26b,off_b,mmlu_pro-047,mmlu_pro,True,stop,201.317042,5,f246277cc5248bc3d0e34f18c1e51dbf384b76ba4bc05357a5783df373eefa83
26b,off_b,ifeval-029,ifeval,True,stop,1976.166303,333,522ea30cdd25625a76d71776d42123b71228d7332db14cd2673e4401d73c352f
26b,off_b,gsm8k-032,gsm8k,True,stop,1218.998513,194,dff85e67df64af8d7ed1f5633ee471b19fe70c8804ae659c16341477234a579f
26b,off_b,mmlu_pro-005,mmlu_pro,False,stop,173.295434,5,2b811e58a6e1fde6992eb1ffe81c5357d5db8e2e33099f28d9e9b0d6f756ed0b
26b,off_b,ifeval-013,ifeval,True,stop,1056.142174,168,2ac5354d9bb3ab0afdad585c7e0aab21e07c4b6d8faec198035d4ff8ad4743b5
26b,off_b,mmlu_pro-004,mmlu_pro,True,stop,164.618016,5,75a8382d1f0eeb8ade3ff32fd5d253d6d61f5569a8c8c7a7f2fa4e891b73e012
26b,off_b,mbpp-012,mbpp,True,stop,774.903829,108,1078dbec8ca4b236b331f9fad83589018f9ff736bd31e6eda8d2faa26ec2f829
26b,off_b,mmlu_pro-020,mmlu_pro,False,stop,167.364518,5,7f12398eab61eabfade2a1506d641f27c6035a371dd16cf1e5bbce8ac82b36d3
26b,off_b,gsm8k-010,gsm8k,True,stop,945.104306,151,116fae4b398a1c6af9e740f044687684e2ef8811256c0f63f3d9f9732ff1f5da
26b,off_b,mbpp-010,mbpp,True,stop,2224.858463,370,a1970b737367563ae31a33fd61bf0b450a4a5e7df3ae4f2c97eee4f926e293e0
26b,off_b,gsm8k-022,gsm8k,True,stop,1271.17241,203,12d04fe6357faf49add0cd3a2263d43609715132d83814c067aa0fb5decbdadc
26b,off_b,ifeval-000,ifeval,True,stop,1154.5078,190,62865df11dc7316760c8da3c3db932600a61f110179d770d7bcb356ffdad2d18
26b,off_b,mbpp-001,mbpp,True,stop,642.745017,97,6478c8d5903e00bd0706c92d498bf39ba1aad0b762d708a3b2c1a97582c8d08e
26b,off_b,mmlu_pro-052,mmlu_pro,True,stop,196.327972,5,79c14ef69b8803008a7947090ee9d8b4065c49bc1b60dd0d647e9b27f2aac0bd
26b,off_b,mmlu_pro-009,mmlu_pro,True,stop,207.755869,5,7f12398eab61eabfade2a1506d641f27c6035a371dd16cf1e5bbce8ac82b36d3
26b,off_b,mmlu_pro-051,mmlu_pro,False,stop,162.674675,5,0b881d9aefb8729ec3519b9fc950d22641f552cae9e7b7c3d836e5049ae2a6eb
26b,off_b,gsm8k-019,gsm8k,True,stop,959.721823,154,8a1c13bd8ea09b4420a407abb9578547f68935ac9f1603ab65b65be1ded796fb
26b,off_b,gsm8k-005,gsm8k,True,stop,1021.513716,162,0fbac390c1d811bf608f1fc955d2a8ac95a5485aa45c1f7b5faeb1c43a7c2bf1
